postcode,structured postcode,postcode area,SFBB availability (% premises),UFBB availability (% premises),NGA availability (% premises),% of premises unable to receive 2Mbit/s,% of premises unable to receive 5Mbit/s,% of premises unable to receive 10Mbit/s,% of premises unable to receive 30Mbit/s,Median download speed (Mbit/s),Average download speed (Mbit/s),Minimum download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines  < 10Mbit/s,Average download speed (Mbit/s) for Basic BB lines,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Minimum upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines <10Mbit/s,Average upload speed (Mbit/s) for Basic BB lines,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s  (number of lines),Number of connections 2<5 Mbit/s  (number of lines),Number of connections 5<10 Mbit/s  (number of lines),Number of connections 10<30 Mbit/s  (number of lines),Number of connections >= 30 Mbit/s  (number of lines),Number of connections >= 300 Mbit/s  (number of lines),Average data usage (GB),Average data usage (GB) for lines <10Mbit/s,Average data usage (GB) for Basic BB lines,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
NN108DZ,NN10 8DZ,NN,100,0,100,0,0,0,0,54.9,59.5,1.7,200.0,7.1,7.6,79.6,0,9.7,7.3,0.7,20.0,0.9,0.9,10.2,0,1,0,5,1,18,0,81.9,57.7,81.9,84.6,0
NN108EA,NN10 8EA,NN,100,0,100,0,0,0,0,33.6,32.2,6.5,54.9,6.5,9.4,54.9,0,5.4,5.4,0.8,10.0,0.8,0.8,10.0,0,0,0,1,1,2,0,40.8,83.4,63.5,18.2,0
NN108EB,NN10 8EB,NN,100,0,100,0,0,0,0,13.2,30.1,10.8,100.0,0,12.7,100.0,0,1.1,2.1,1.0,6.0,0,1.1,6.0,0,0,0,0,4,1,0,22.1,0,25.9,6.8,0
NN108ED,NN10 8ED,NN,100,0,100,0,0,0,0,13.7,34.3,1.7,200.0,7.0,9.2,65.2,0,1.1,4.2,0.4,20.0,1.0,1.0,10.6,0,1,1,9,5,13,0,65.0,59.6,73.7,58.2,0
NN108EF,NN10 8EF,NN,100,0,100,0,0,0,0,62.2,79.6,4.7,200.0,5.5,6.5,101.0,0,7.0,8.0,0.8,20.0,0.8,0.9,10.5,0,0,1,3,1,17,0,129.7,29.7,70.6,147.1,0
NN108EG,NN10 8EG,NN,100,0,100,0,0,0,0,39.9,42.3,4.4,152.0,6.3,7.8,73.0,0,1.1,4.0,0.8,12.0,1.0,1.0,7.4,0,0,1,4,3,9,0,189.6,71.5,77.9,288.8,0
NN108EH,NN10 8EH,NN,100,0,100,0,0,0,0,30.0,45.6,4.7,200.0,6.3,7.3,72.9,0,2.0,3.6,0.8,12.0,0.9,0.9,5.4,0,0,1,3,1,7,0,70.3,30.6,26.8,101.4,0
NN108EJ,NN10 8EJ,NN,83,0,83,0,0,17,17,40.0,55.3,1.3,200.0,7.1,8.4,98.4,0,1.6,3.9,0.4,12.0,0.9,0.9,6.9,0,1,1,13,7,24,0,132.3,75.6,63.7,200.8,0
NN108EL,NN10 8EL,NN,100,0,100,0,0,0,0,50.0,65.2,2.8,200.0,6.5,7.7,90.8,0,6.0,5.3,0.6,12.0,0.9,1.5,7.0,0,0,1,10,1,27,0,101.6,92.7,91.7,123.3,0
NN108EN,NN10 8EN,NN,100,0,100,0,0,0,0,35.0,54.6,0.8,200.0,6.4,8.9,88.0,0,3.0,4.7,0.6,12.0,0.9,1.1,7.2,0,1,2,12,4,26,0,85.8,17.4,48.0,113.3,0
NN108EP,NN10 8EP,NN,100,0,100,0,0,0,0,29.6,29.5,8.9,50.0,9.0,9.0,50.0,0,2.1,2.0,0.8,3.0,1.0,1.0,3.0,0,0,0,2,0,2,0,70.0,87.5,87.5,52.5,0
NN108EQ,NN10 8EQ,NN,100,0,100,0,0,0,0,50.0,57.1,2.2,200.0,4.5,8.0,76.8,0,3.0,5.1,0.4,12.0,0.8,1.0,6.7,0,0,2,2,2,15,0,155.0,77.6,129.0,165.4,0
NN108ES,NN10 8ES,NN,100,0,100,0,0,0,0,8.0,35.9,5.4,152.0,6.8,6.8,152.0,0,0.8,3.0,0.6,12.0,0.8,0.8,12.0,0,0,0,4,0,1,0,74.8,67.6,67.6,15.8,0
NN108ET,NN10 8ET,NN,100,0,100,0,0,0,0,27.2,54.0,2.3,200.0,6.9,11.2,103.4,0,3.0,4.4,0.6,12.0,0.8,1.6,7.2,0,0,3,6,6,13,0,151.6,161.8,110.2,203.2,0
NN108EU,NN10 8EU,NN,100,0,100,0,0,0,0,39.9,37.1,1.5,200.0,5.6,5.6,62.6,0,2.0,5.3,0.6,20.0,0.8,0.8,9.8,0,1,6,18,0,31,0,165.6,103.0,103.0,210.7,0
NN108EW,NN10 8EW,NN,100,0,100,0,0,0,0,31.9,44.8,1.9,200.0,5.9,9.3,69.3,0,5.0,4.9,0.8,12.0,0.9,1.5,7.2,0,1,2,4,2,13,0,104.2,123.6,99.6,118.8,0
NN108EX,NN10 8EX,NN,100,0,100,0,0,0,0,27.2,53.5,3.4,200.0,6.0,12.2,100.6,0,3.0,4.2,0.4,12.0,0.8,1.2,7.0,0,0,3,5,8,14,0,116.8,84.6,104.9,130.5,0
NN108EY,NN10 8EY,NN,100,0,100,0,0,0,0,25.5,56.9,3.0,200.0,5.9,13.2,107.8,0,3.1,4.4,0.4,12.0,0.8,2.0,7.0,0,0,4,11,13,24,0,116.0,78.1,74.2,163.1,0
